  instanceFile;      delaunay; delImprd; delLSFlips; bestTriang; bestTriangImprd; bestTriangFlips;  time; comment
./uniform_039_02.in; 1.272804; 1.272804;          0;   1.272804;        1.272804;               0;  3974; grasp
./uniform_039_03.in; 1.269067; 1.257954;          2;   1.382594;        1.255758;               3;  4036; grasp
./uniform_039_04.in; 1.345144; 1.263387;          1;   1.345144;        1.263387;               1;  3848; grasp
./uniform_039_05.in; 1.318405; 1.252567;          4;   1.318405;        1.252567;               4;  4144; grasp
./uniform_039_06.in; 1.310803; 1.303593;          1;   1.310803;        1.303593;               1;  3945; grasp
./uniform_039_07.in; 1.317077; 1.299017;          2;   1.462521;        1.285450;               2;  3868; grasp
./uniform_039_08.in; 1.349219; 1.341047;          2;   1.349219;        1.341047;               2;  3847; grasp
./uniform_039_09.in; 1.294388; 1.210577;          1;   1.294388;        1.210577;               1;  4060; grasp
./uniform_039_10.in; 1.361654; 1.361654;          0;   1.361654;        1.361654;               0;  4012; grasp
./uniform_039_11.in; 1.367477; 1.286450;          1;   1.367477;        1.286450;               1;  3959; grasp
./uniform_039_12.in; 1.289043; 1.274177;          1;   1.289043;        1.274177;               1;  3864; grasp
./uniform_039_13.in; 1.326200; 1.326200;          0;   1.326200;        1.326200;               0;  3731; grasp
./uniform_039_14.in; 1.352210; 1.352210;          0;   1.352210;        1.352210;               0;  5542; grasp
./uniform_039_15.in; 1.233941; 1.233941;          0;   1.233941;        1.233941;               0;  4051; grasp
./uniform_039_16.in; 1.317065; 1.279575;          1;   1.317065;        1.279575;               1;  3853; grasp
./uniform_039_17.in; 1.320996; 1.283354;          1;   1.320996;        1.283354;               1;  3988; grasp
./uniform_039_18.in; 1.371353; 1.308527;          3;   1.371353;        1.308527;               3;  3915; grasp
./uniform_039_19.in; 1.293233; 1.288662;          1;   1.293233;        1.288662;               1;  3727; grasp
./uniform_039_20.in; 1.312931; 1.305281;          1;   1.312931;        1.305281;               1;  4226; grasp
./uniform_039_21.in; 1.305449; 1.290953;          1;   1.411669;        1.285853;               5;  3836; grasp
./uniform_039_22.in; 1.334833; 1.334833;          0;   1.334833;        1.334833;               0;  3712; grasp
./uniform_039_23.in; 1.311081; 1.267912;          2;   1.311081;        1.267912;               2;  4086; grasp
./uniform_039_24.in; 1.277466; 1.277466;          0;   1.277466;        1.277466;               0;  3969; grasp
./uniform_039_25.in; 1.359935; 1.359935;          0;   1.359935;        1.326879;               4;  3951; grasp
./uniform_039_26.in; 1.295045; 1.295045;          0;   1.295045;        1.295045;               0;  4240; grasp
./uniform_039_27.in; 1.291105; 1.291105;          0;   1.291105;        1.291105;               0;  3847; grasp
./uniform_039_28.in; 1.332988; 1.332988;          0;   1.332988;        1.332988;               0;  3789; grasp
./uniform_039_29.in; 1.306161; 1.306161;          0;   1.306161;        1.306161;               0;  4071; grasp
./uniform_040_00.in; 1.339152; 1.339152;          0;   1.339152;        1.339152;               0;  4538; grasp
./uniform_040_01.in; 1.347308; 1.338891;          1;   1.347308;        1.338891;               1;  4452; grasp
./uniform_040_02.in; 1.332160; 1.329804;          1;   1.699903;        1.296604;               9;  4523; grasp
./uniform_040_03.in; 1.288951; 1.288951;          0;   1.496806;        1.279881;               4;  4476; grasp
./uniform_040_04.in; 1.258262; 1.258262;          0;   1.258262;        1.258262;               0;  4407; grasp
./uniform_040_05.in; 1.359615; 1.334422;          2;   1.359615;        1.334422;               2;  4658; grasp
./uniform_040_06.in; 1.315487; 1.263625;          2;   1.315487;        1.263625;               2;  4670; grasp
./uniform_040_07.in; 1.297863; 1.280642;          3;   2.393453;        1.276047;               6;  4373; grasp
./uniform_040_08.in; 1.286688; 1.286688;          0;   1.286688;        1.286688;               0;  4667; grasp
./uniform_040_09.in; 1.306671; 1.267226;          3;   1.306671;        1.267226;               3;  4482; grasp
./uniform_040_10.in; 1.288073; 1.281333;          2;   1.288073;        1.281333;               2;  4624; grasp
./uniform_040_11.in; 1.355113; 1.342617;          2;   1.355113;        1.342617;               2;  4669; grasp
./uniform_040_12.in; 1.247339; 1.245229;          1;   1.247339;        1.245229;               1;  4599; grasp
./uniform_040_13.in; 1.335725; 1.335725;          0;   1.335725;        1.335725;               0;  4354; grasp
./uniform_040_14.in; 1.367293; 1.355290;          2;   1.367293;        1.355290;               2;  4485; grasp
./uniform_040_15.in; 1.317148; 1.281722;          3;   1.294627;        1.281201;               1;  4591; grasp
./uniform_040_16.in; 1.284336; 1.284336;          0;   1.284336;        1.284336;               0;  4590; grasp
./uniform_040_17.in; 1.230602; 1.230602;          0;   1.230602;        1.230602;               0;  4741; grasp
./uniform_040_18.in; 1.306454; 1.306454;          0;   1.306454;        1.306454;               0;  4637; grasp
./uniform_040_19.in; 1.269448; 1.269448;          0;   1.269448;        1.269448;               0;  4434; grasp
./uniform_040_20.in; 1.301839; 1.295775;          1;   1.301839;        1.295775;               1;  5083; grasp
./uniform_040_21.in; 1.364510; 1.323884;          1;   1.375865;        1.283926;               7;  4650; grasp
./uniform_040_22.in; 1.297526; 1.297526;          0;   1.297526;        1.297526;               0;  4229; grasp
./uniform_040_23.in; 1.299878; 1.286173;          1;   1.299878;        1.286173;               1;  4607; grasp
./uniform_040_24.in; 1.320231; 1.320231;          0;   1.320231;        1.320231;               0;  4513; grasp
./uniform_040_25.in; 1.346029; 1.333530;          1;   1.346029;        1.333530;               1;  4487; grasp
./uniform_040_26.in; 1.336822; 1.330026;          2;   1.336822;        1.295261;               1;  4543; grasp
./uniform_040_27.in; 1.259408; 1.259408;          0;   1.259408;        1.259408;               0;  4338; grasp
./uniform_040_28.in; 1.266189; 1.266189;          0;   1.266189;        1.266189;               0;  4493; grasp
./uniform_040_29.in; 1.293310; 1.276211;          1;   1.293310;        1.276211;               1;  4504; grasp
./uniform_041_00.in; 1.326571; 1.326571;          0;   1.326571;        1.326571;               0;  4582; grasp
./uniform_041_01.in; 1.323779; 1.323779;          0;   1.538197;        1.245262;               7;  4422; grasp
./uniform_041_02.in; 1.297543; 1.297543;          0;   2.705868;        1.295556;               7;  4753; grasp
./uniform_041_03.in; 1.329261; 1.292890;          1;   1.851601;        1.279523;               7;  4377; grasp
./uniform_041_04.in; 1.314878; 1.314878;          0;   1.314878;        1.314878;               0;  4575; grasp
./uniform_041_05.in; 1.317488; 1.317488;          0;   1.317488;        1.317488;               0;  4717; grasp
./uniform_041_06.in; 1.312561; 1.312561;          0;   1.312561;        1.312561;               0;  4824; grasp
./uniform_041_07.in; 1.282251; 1.279914;          1;   1.371383;        1.279303;               7;  4566; grasp
./uniform_041_08.in; 1.286410; 1.286410;          0;   1.288041;        1.281866;               3;  4884; grasp
./uniform_041_09.in; 1.342023; 1.314324;          1;   1.342023;        1.314324;               1;  4629; grasp
./uniform_041_10.in; 1.303621; 1.252889;          2;   1.303621;        1.252889;               2;  4513; grasp
./uniform_041_11.in; 1.324191; 1.324191;          0;   1.324191;        1.324191;               0;  5445; grasp
./uniform_041_12.in; 1.343006; 1.296783;          2;   1.343006;        1.296783;               2;  4744; grasp
./uniform_041_13.in; 1.312741; 1.273410;          1;   1.312741;        1.273410;               1;  4594; grasp
./uniform_041_14.in; 1.351468; 1.270753;          1;   1.353480;        1.254233;               4;  4735; grasp
./uniform_041_15.in; 1.317034; 1.296943;          1;   1.317034;        1.296943;               1;  4952; grasp
./uniform_041_16.in; 1.349660; 1.349660;          0;   1.383656;        1.344309;               2;  4672; grasp
./uniform_041_17.in; 1.332135; 1.275605;          2;   1.332135;        1.275605;               2;  4701; grasp
./uniform_041_18.in; 1.290204; 1.269655;          1;   1.290204;        1.269655;               1;  4678; grasp
./uniform_041_19.in; 1.327489; 1.280958;          2;   1.327489;        1.280958;               2;  4678; grasp
./uniform_041_20.in; 1.318065; 1.305058;          1;   1.501575;        1.295948;               3;  4755; grasp
./uniform_041_21.in; 1.349639; 1.304485;          3;   1.349639;        1.304485;               3;  4646; grasp
./uniform_041_22.in; 1.258115; 1.258115;          0;   1.258115;        1.258115;               0;  4459; grasp
./uniform_041_23.in; 1.312790; 1.289064;          1;   1.312790;        1.289064;               1;  4590; grasp
./uniform_041_24.in; 1.425025; 1.348412;          1;   1.361552;        1.316006;               4;  4757; grasp
./uniform_041_25.in; 1.326594; 1.268975;          3;   1.326594;        1.268975;               3;  5033; grasp
./uniform_041_26.in; 1.300884; 1.290741;          2;   1.331644;        1.282260;               3;  4906; grasp
./uniform_041_27.in; 1.308139; 1.308139;          0;   1.308139;        1.308139;               0;  4823; grasp
./uniform_041_28.in; 1.341314; 1.312413;          1;   1.341314;        1.312413;               1;  4532; grasp
./uniform_041_29.in; 1.316869; 1.278370;          3;   1.316869;        1.278370;               3;  4655; grasp
./uniform_042_00.in; 1.329452; 1.329452;          0;   1.329452;        1.329452;               0;  5163; grasp
./uniform_042_01.in; 1.364242; 1.297336;          1;   1.364242;        1.297336;               1;  5224; grasp
./uniform_042_02.in; 1.282026; 1.282026;          0;   1.282026;        1.282026;               0;  5503; grasp
./uniform_042_03.in; 1.340023; 1.292423;          3;   1.533861;        1.287671;               7;  5542; grasp
./uniform_042_04.in; 1.380261; 1.298195;          4;   1.380261;        1.298195;               4;  5212; grasp
./uniform_042_05.in; 1.354002; 1.353461;          1;   1.638209;        1.341399;               4;  5461; grasp
./uniform_042_06.in; 1.313545; 1.313545;          0;   1.313545;        1.313545;               0;  5352; grasp
./uniform_042_07.in; 1.333631; 1.333631;          0;   1.333631;        1.333631;               0;  5236; grasp
./uniform_042_08.in; 1.378072; 1.300613;          3;   1.378072;        1.300613;               3;  5403; grasp
./uniform_042_09.in; 1.349656; 1.322009;          1;   1.583180;        1.293563;               5;  5663; grasp
./uniform_042_10.in; 1.341901; 1.341901;          0;   1.401818;        1.335518;               1;  5232; grasp
./uniform_042_11.in; 1.324922; 1.324922;          0;   1.324922;        1.324922;               0;  5150; grasp
./uniform_042_12.in; 1.357360; 1.298942;          2;   1.357360;        1.298942;               2;  5037; grasp
./uniform_042_13.in; 1.336148; 1.329431;          1;   1.336148;        1.329431;               1;  5346; grasp
./uniform_042_14.in; 1.278054; 1.278054;          0;   1.278054;        1.278054;               0;  5370; grasp
./uniform_042_15.in; 1.279871; 1.279871;          0;   1.279871;        1.279871;               0;  5561; grasp
./uniform_042_16.in; 1.290518; 1.287339;          1;   2.303697;        1.281454;               3;  5258; grasp
./uniform_042_17.in; 1.334370; 1.321684;          1;   1.564746;        1.301960;               5;  5437; grasp
./uniform_042_18.in; 1.402513; 1.343703;          2;   1.706109;        1.324585;              12;  5426; grasp
./uniform_042_19.in; 1.328247; 1.302240;          1;   1.328247;        1.302240;               1;  5363; grasp
./uniform_042_20.in; 1.358516; 1.308069;          1;   1.358516;        1.308069;               1;  5921; grasp
./uniform_042_21.in; 1.353548; 1.290894;          3;   1.756140;        1.257373;               5;  5281; grasp
./uniform_042_22.in; 1.326718; 1.326718;          0;   1.326718;        1.326718;               0;  5400; grasp
./uniform_042_23.in; 1.370925; 1.370925;          0;   1.370925;        1.370925;               0;  5201; grasp
./uniform_042_24.in; 1.329146; 1.302790;          2;   1.329146;        1.302790;               2;  5440; grasp
./uniform_042_25.in; 1.360720; 1.360720;          0;   1.360720;        1.360720;               0;  5589; grasp
./uniform_042_26.in; 1.295948; 1.295948;          0;   1.295948;        1.295948;               0;  5136; grasp
./uniform_042_27.in; 1.318474; 1.309737;          2;   1.318474;        1.309737;               2;  5581; grasp
./uniform_042_28.in; 1.360162; 1.358333;          1;   1.360162;        1.358333;               1;  5339; grasp
./uniform_042_29.in; 1.304344; 1.304344;          0;   1.290361;        1.290361;               0;  5650; grasp
./uniform_043_00.in; 1.277054; 1.277054;          0;   1.277054;        1.277054;               0;  5584; grasp
./uniform_043_01.in; 1.353429; 1.308049;          1;   1.353429;        1.308049;               1;  5392; grasp
./uniform_043_02.in; 1.359444; 1.359444;          0;   1.359444;        1.345755;               3;  5424; grasp
./uniform_043_03.in; 1.299427; 1.299427;          0;   1.452861;        1.294679;               4;  5594; grasp
./uniform_043_04.in; 1.347813; 1.347813;          0;   1.347813;        1.347813;               0;  5518; grasp
./uniform_043_05.in; 1.356929; 1.344239;          1;   1.356929;        1.344239;               1;  5568; grasp
./uniform_043_06.in; 1.292491; 1.272714;          2;   1.292491;        1.272714;               2;  5449; grasp
./uniform_043_07.in; 1.351146; 1.295012;          2;   1.351146;        1.295012;               2;  5360; grasp
./uniform_043_08.in; 1.273893; 1.271258;          1;   1.273893;        1.271258;               1;  5586; grasp
./uniform_043_09.in; 1.334624; 1.291277;          1;   1.334624;        1.291277;               1;  5519; grasp
./uniform_043_10.in; 1.265259; 1.265259;          0;   1.265259;        1.265259;               0;  5326; grasp
./uniform_043_11.in; 1.334139; 1.334139;          0;   1.334139;        1.334139;               0;  5648; grasp
./uniform_043_12.in; 1.278516; 1.235831;          3;   1.278516;        1.235831;               3;  5771; grasp
./uniform_043_13.in; 1.279439; 1.279439;          0;   1.279439;        1.279439;               0;  5526; grasp
./uniform_043_14.in; 1.288648; 1.267002;          1;   2.333780;        1.265861;               4;  5699; grasp
./uniform_043_15.in; 1.333248; 1.263902;          2;   1.400608;        1.253755;               7;  5454; grasp
./uniform_043_16.in; 1.346358; 1.340772;          1;   1.438794;        1.309854;               5;  5471; grasp
./uniform_043_17.in; 1.299822; 1.299822;          0;   1.299822;        1.299822;               0;  5601; grasp
./uniform_043_18.in; 1.349891; 1.337134;          1;   1.837560;        1.302723;               7;  5585; grasp
./uniform_043_19.in; 1.340555; 1.314974;          1;   1.340555;        1.314974;               1;  5532; grasp
./uniform_043_20.in; 1.351468; 1.257610;          2;   1.674517;        1.256404;               6;  5655; grasp
./uniform_043_21.in; 1.374364; 1.340129;          1;   1.374364;        1.340129;               1;  5831; grasp
./uniform_043_22.in; 1.342243; 1.342243;          0;   1.342243;        1.342243;               0;  5344; grasp
./uniform_043_23.in; 1.340810; 1.336737;          1;   1.340810;        1.336737;               1;  5693; grasp
./uniform_043_24.in; 1.368064; 1.351560;          1;   1.377735;        1.328839;               3;  5856; grasp
./uniform_043_25.in; 1.285944; 1.281672;          1;   1.285944;        1.281672;               1;  5416; grasp
./uniform_043_26.in; 1.340236; 1.308413;          2;   1.340236;        1.308413;               2;  5621; grasp
./uniform_043_27.in; 1.297747; 1.297747;          0;   1.297747;        1.297747;               0;  5602; grasp
./uniform_043_28.in; 1.241494; 1.232677;          1;   1.241494;        1.232677;               1;  5243; grasp
./uniform_043_29.in; 1.311739; 1.265739;          1;   1.311739;        1.265739;               1;  5678; grasp
./uniform_044_00.in; 1.352012; 1.352012;          0;   1.352012;        1.352012;               0;  6245; grasp
./uniform_044_01.in; 1.273845; 1.257724;          1;   1.273845;        1.257724;               1;  5867; grasp
./uniform_044_02.in; 1.325502; 1.303164;          1;   1.465898;        1.299979;               8;  6377; grasp
./uniform_044_03.in; 1.311608; 1.311608;          0;   1.311608;        1.311608;               0;  6459; grasp
./uniform_044_04.in; 1.304368; 1.269659;          3;   1.304368;        1.269659;               3;  5934; grasp
./uniform_044_05.in; 1.329889; 1.318784;          2;   1.586984;        1.318029;               6;  6187; grasp
./uniform_044_06.in; 1.311444; 1.310419;          1;   1.311444;        1.310419;               1;  6262; grasp
./uniform_044_07.in; 1.341842; 1.302704;          3;   1.341842;        1.302704;               3;  6185; grasp
./uniform_044_08.in; 1.318144; 1.269292;          1;   1.318144;        1.269292;               1;  6020; grasp
./uniform_044_09.in; 1.364895; 1.364895;          0;   1.364895;        1.364895;               0;  6311; grasp
./uniform_044_10.in; 1.320562; 1.302082;          1;   1.320562;        1.302082;               1;  5799; grasp
./uniform_044_11.in; 1.357663; 1.280676;          4;   3.201941;        1.279428;               4;  6678; grasp
./uniform_044_12.in; 1.365102; 1.313229;          2;   1.468899;        1.304101;               9;  6411; grasp
./uniform_044_13.in; 1.328593; 1.280742;          2;   2.080103;        1.262351;               6;  5990; grasp
./uniform_044_14.in; 1.308624; 1.308624;          0;   1.307519;        1.307519;               0;  6282; grasp
./uniform_044_15.in; 1.352713; 1.352713;          0;   1.352713;        1.352713;               0;  6426; grasp
./uniform_044_16.in; 1.301496; 1.301496;          0;   1.301496;        1.301496;               0;  6106; grasp
./uniform_044_17.in; 1.298160; 1.298160;          0;   1.298160;        1.298160;               0;  6551; grasp
./uniform_044_18.in; 1.255536; 1.255536;          0;   1.255536;        1.255536;               0;  6311; grasp
./uniform_044_19.in; 1.346790; 1.346790;          0;   1.346790;        1.346790;               0;  6183; grasp
./uniform_044_20.in; 1.278652; 1.276776;          1;   1.278652;        1.276776;               1;  6280; grasp
./uniform_044_21.in; 1.294524; 1.290366;          1;   1.294524;        1.290366;               1;  5942; grasp
./uniform_044_22.in; 1.301930; 1.246414;          4;   1.301930;        1.246414;               4;  6656; grasp
./uniform_044_23.in; 1.329388; 1.329388;          0;   1.329388;        1.329388;               0;  6170; grasp
./uniform_044_24.in; 1.415834; 1.344892;          2;   1.415834;        1.344892;               2;  6267; grasp
./uniform_044_25.in; 1.327048; 1.327048;          0;   1.327048;        1.327048;               0;  6197; grasp
./uniform_044_26.in; 1.309652; 1.285832;          1;   1.309652;        1.285832;               1;  6634; grasp
./uniform_044_27.in; 1.332159; 1.316967;          1;   1.332159;        1.316967;               1;  6577; grasp
./uniform_044_28.in; 1.370701; 1.368079;          1;   1.437953;        1.356499;               3;  6071; grasp
./uniform_044_29.in; 1.370459; 1.288730;          3;   1.370459;        1.288730;               3;  6611; grasp
./uniform_045_00.in; 1.421816; 1.329922;          2;   1.421816;        1.329922;               2;  6497; grasp
./uniform_045_01.in; 1.350481; 1.350481;          0;   1.350481;        1.350481;               0;  6156; grasp
./uniform_045_02.in; 1.331465; 1.317626;          1;   1.331465;        1.317626;               1;  6462; grasp
./uniform_045_03.in; 1.307768; 1.307768;          0;   1.307768;        1.307768;               0;  6671; grasp
./uniform_045_04.in; 1.341267; 1.332334;          1;   1.695130;        1.328102;               9;  6242; grasp
./uniform_045_05.in; 1.301389; 1.301389;          0;   1.301389;        1.301389;               0;  6435; grasp
./uniform_045_06.in; 1.346024; 1.346024;          0;   1.346024;        1.346024;               0;  6462; grasp
./uniform_045_07.in; 1.353503; 1.317375;          1;   1.353503;        1.317375;               1;  6127; grasp
./uniform_045_08.in; 1.299782; 1.299782;          0;   1.299782;        1.299782;               0;  6496; grasp
./uniform_045_09.in; 1.315251; 1.308486;          3;   1.315251;        1.308486;               3;  6834; grasp
./uniform_045_10.in; 1.333557; 1.292680;          5;   1.396762;        1.286013;               2;  6141; grasp
./uniform_045_11.in; 1.284668; 1.284668;          0;   1.284668;        1.284668;               0;  6460; grasp
./uniform_045_12.in; 1.338905; 1.317148;          1;   1.338905;        1.317148;               1;  6600; grasp
./uniform_045_13.in; 1.286903; 1.280024;          1;   1.286903;        1.280024;               1;  6620; grasp
./uniform_045_14.in; 1.354174; 1.354174;          0;   1.354174;        1.354174;               0;  6610; grasp
./uniform_045_15.in; 1.284059; 1.282299;          1;   1.284059;        1.282299;               1;  6311; grasp
./uniform_045_16.in; 1.368797; 1.295696;          1;   1.368797;        1.295696;               1;  6444; grasp
./uniform_045_17.in; 1.352784; 1.269296;          4;   1.352784;        1.269296;               4;  6706; grasp
./uniform_045_18.in; 1.272829; 1.254063;          1;   1.272829;        1.254063;               1;  6571; grasp
./uniform_045_19.in; 1.239492; 1.230410;          1;   1.239492;        1.230410;               1;  5893; grasp
./uniform_045_20.in; 1.345080; 1.305734;          1;   1.345080;        1.305734;               1;  6636; grasp
./uniform_045_21.in; 1.334246; 1.334246;          0;   1.334246;        1.334246;               0;  6455; grasp
./uniform_045_22.in; 1.322526; 1.266742;          3;   1.322526;        1.266742;               3;  6404; grasp
./uniform_045_23.in; 1.310303; 1.253271;          1;   1.310303;        1.253271;               1;  6493; grasp
./uniform_045_24.in; 1.377908; 1.290292;          1;   1.377908;        1.290292;               1;  6529; grasp
./uniform_045_25.in; 1.274211; 1.274211;          0;   1.274211;        1.274211;               0;  6522; grasp
./uniform_045_26.in; 1.294998; 1.294998;          0;   1.294998;        1.294998;               0;  6129; grasp
./uniform_045_27.in; 1.408887; 1.292135;          1;   1.408887;        1.292135;               1;  6510; grasp
./uniform_045_28.in; 1.277880; 1.277880;          0;   1.277880;        1.277880;               0;  6084; grasp
./uniform_045_29.in; 1.348316; 1.318713;          2;   1.361566;        1.287213;               8;  6722; grasp
./uniform_046_00.in; 1.342698; 1.294805;          1;   1.342698;        1.294805;               1;  6968; grasp
./uniform_046_01.in; 1.299131; 1.299131;          0;   1.299131;        1.299131;               0;  7346; grasp
./uniform_046_02.in; 1.294209; 1.268815;          2;   1.294209;        1.268815;               2;  7194; grasp
./uniform_046_03.in; 1.345696; 1.258763;          2;   1.345696;        1.258763;               2;  7465; grasp
./uniform_046_04.in; 1.336537; 1.336537;          0;   1.336537;        1.336537;               0;  6808; grasp
./uniform_046_05.in; 1.377475; 1.297600;          4;   1.377475;        1.297600;               4;  7253; grasp
./uniform_046_06.in; 1.326662; 1.326662;          0;   1.599410;        1.300988;               4;  6972; grasp
./uniform_046_07.in; 1.340218; 1.304568;          1;   1.995240;        1.300729;               6;  6880; grasp
./uniform_046_08.in; 1.409033; 1.378349;          1;   1.735503;        1.327532;              10;  7360; grasp
./uniform_046_09.in; 1.291682; 1.291682;          0;   1.291682;        1.291682;               0;  7404; grasp
./uniform_046_10.in; 1.315743; 1.283888;          2;   1.315743;        1.283888;               2;  7014; grasp
./uniform_046_11.in; 1.347269; 1.329309;          1;   1.580871;        1.287543;               5;  7100; grasp
./uniform_046_12.in; 1.305868; 1.292659;          1;   1.305868;        1.292659;               1;  7531; grasp
./uniform_046_13.in; 1.313510; 1.313510;          0;   1.313510;        1.313510;               0;  7204; grasp
./uniform_046_14.in; 1.336504; 1.275989;          2;   1.336504;        1.275989;               2;  7861; grasp
./uniform_046_15.in; 1.329398; 1.256769;          1;   1.329398;        1.256769;               1;  6895; grasp
./uniform_046_16.in; 1.285258; 1.283477;          1;   1.285258;        1.283477;               1;  7136; grasp
./uniform_046_17.in; 1.266978; 1.266978;          0;   1.266978;        1.266978;               0;  9409; grasp
./uniform_046_18.in; 1.366220; 1.320571;          1;   1.366220;        1.320571;               1;  7198; grasp
./uniform_046_19.in; 1.323162; 1.305237;          1;   1.583323;        1.298221;              16;  7346; grasp
./uniform_046_20.in; 1.300277; 1.300277;          0;   1.300277;        1.300277;               0;  7357; grasp
./uniform_046_21.in; 1.363770; 1.335928;          2;   1.363770;        1.335928;               2;  7139; grasp
./uniform_046_22.in; 1.339638; 1.339638;          0;   1.339638;        1.339638;               0;  6988; grasp
./uniform_046_23.in; 1.353423; 1.304969;          3;   1.356705;        1.293691;               2;  7119; grasp
./uniform_046_24.in; 1.329542; 1.288630;          1;   1.329542;        1.288630;               1;  7481; grasp
./uniform_046_25.in; 1.289704; 1.289704;          0;   1.289704;        1.289704;               0;  6800; grasp
./uniform_046_26.in; 1.336621; 1.336621;          0;   1.336621;        1.336621;               0;  7326; grasp
./uniform_046_27.in; 1.324160; 1.324160;          0;   1.324160;        1.324160;               0;  7161; grasp
./uniform_046_28.in; 1.285474; 1.283654;          1;   1.285474;        1.283654;               1;  7173; grasp
./uniform_046_29.in; 1.342480; 1.340015;          1;   1.342480;        1.340015;               1;  7295; grasp
./uniform_047_00.in; 1.368112; 1.290022;          1;   1.368112;        1.290022;               1;  7235; grasp
./uniform_047_01.in; 1.323333; 1.311894;          1;   1.323333;        1.311894;               1;  7382; grasp
./uniform_047_02.in; 1.349431; 1.317074;          1;   1.317074;        1.307224;               3;  7455; grasp
./uniform_047_03.in; 1.340518; 1.267463;          1;   1.340518;        1.267463;               1;  7314; grasp
./uniform_047_04.in; 1.381287; 1.364263;          1;   1.539570;        1.319466;               9;  7296; grasp
./uniform_047_05.in; 1.320886; 1.311869;          1;   1.320886;        1.311869;               1;  7503; grasp
./uniform_047_06.in; 1.316609; 1.301445;          1;   1.339096;        1.288410;               6;  7402; grasp
./uniform_047_07.in; 1.360002; 1.328541;          3;   1.360002;        1.328541;               3;  7164; grasp
./uniform_047_08.in; 1.338296; 1.338296;          0;   1.338296;        1.338296;               0;  7526; grasp
./uniform_047_09.in; 1.291101; 1.288647;          1;   1.291101;        1.288647;               1;  7314; grasp
./uniform_047_10.in; 1.381690; 1.330864;          3;   2.492661;        1.290508;              11;  7386; grasp
./uniform_047_11.in; 1.313091; 1.268652;          1;   1.313091;        1.268652;               1;  7484; grasp
./uniform_047_12.in; 1.382290; 1.374873;          1;   1.382290;        1.374873;               1;  7453; grasp
./uniform_047_13.in; 1.322615; 1.322615;          0;   1.322615;        1.322615;               0;  7415; grasp
./uniform_047_14.in; 1.320110; 1.320110;          0;   1.320110;        1.320110;               0;  7397; grasp
./uniform_047_15.in; 1.294345; 1.294345;          0;   1.663627;        1.286834;               7;  7572; grasp
./uniform_047_16.in; 1.292255; 1.267947;          2;   1.292255;        1.267947;               2;  7409; grasp
./uniform_047_17.in; 1.282186; 1.268964;          2;   1.282186;        1.268964;               2;  7416; grasp
./uniform_047_18.in; 1.317469; 1.317469;          0;   1.317469;        1.317469;               0;  7460; grasp
./uniform_047_19.in; 1.329623; 1.329623;          0;   1.546962;        1.328613;               2;  7569; grasp
./uniform_047_20.in; 1.379562; 1.319583;          1;   1.379562;        1.319583;               1;  7175; grasp
./uniform_047_21.in; 1.288277; 1.256612;          2;   1.288277;        1.256612;               2;  7765; grasp
./uniform_047_22.in; 1.365874; 1.365874;          0;   1.365874;        1.365874;               0;  7001; grasp
./uniform_047_23.in; 1.315391; 1.315391;          0;   1.315391;        1.315391;               0;  7590; grasp
./uniform_047_24.in; 1.366640; 1.366640;          0;   5.357214;        1.365922;              11;  7422; grasp
./uniform_047_25.in; 1.309749; 1.309749;          0;   2.224562;        1.305189;               7;  7186; grasp
./uniform_047_26.in; 1.284945; 1.232121;          1;   1.284945;        1.232121;               1;  7968; grasp
./uniform_047_27.in; 1.348732; 1.290011;          2;   1.348732;        1.290011;               2;  7952; grasp
./uniform_047_28.in; 1.360298; 1.312305;          2;   1.360298;        1.312305;               2;  7615; grasp
./uniform_047_29.in; 1.343484; 1.287476;          1;   1.451478;        1.285107;               2;  7517; grasp
./uniform_048_00.in; 1.361117; 1.320531;          1;   1.361117;        1.320531;               1;  8503; grasp
./uniform_048_01.in; 1.296107; 1.296107;          0;   1.296107;        1.296107;               0;  8151; grasp
./uniform_048_02.in; 1.363904; 1.297049;          1;   1.363904;        1.297049;               1;  8817; grasp
./uniform_048_03.in; 1.319196; 1.299696;          1;   1.320732;        1.292476;               2;  7979; grasp
./uniform_048_04.in; 1.339925; 1.308321;          1;   1.409034;        1.297611;               2;  8139; grasp
./uniform_048_05.in; 1.359018; 1.359018;          0;   1.359018;        1.359018;               0;  8278; grasp
./uniform_048_06.in; 1.314582; 1.298338;          4;   1.314582;        1.298338;               4;  8752; grasp
./uniform_048_07.in; 1.348133; 1.330535;          2;   1.348133;        1.330535;               2;  8339; grasp
./uniform_048_08.in; 1.390531; 1.296821;          2;   1.390531;        1.296821;               2;  8862; grasp
./uniform_048_09.in; 1.309737; 1.309737;          0;   1.309737;        1.309737;               0;  9058; grasp
./uniform_048_10.in; 1.359646; 1.319520;          1;   1.359646;        1.319520;               1;  8107; grasp
./uniform_048_11.in; 1.350784; 1.339100;          1;   1.337586;        1.327561;               1;  8472; grasp
./uniform_048_12.in; 1.373039; 1.287186;          2;   4.089806;        1.264522;               6;  8359; grasp
./uniform_048_13.in; 1.358569; 1.310028;          1;   1.358569;        1.310028;               1;  8335; grasp
./uniform_048_14.in; 1.336601; 1.309273;          1;   1.336601;        1.309273;               1;  8432; grasp
./uniform_048_15.in; 1.351941; 1.339632;          2;   1.403759;        1.334758;               3;  8467; grasp
