instanceFile; comment; status; LB; UB; Gap; ModelingTime; cplexTime; totalTime; nVarsTotal; nVarsFree; excludedByEllipse; exclusionReg; nConstr; nNonZeros; preproc.UB; preproc.LB; preproc.fixedArcs; preproc.fixedEdges; preproc.fixedPaths; preproc.blockedArcs; preproc.blockedEdges; preproc.time; preproc.outOfEllipse.fixedArcs; preproc.outOfEllipse.fixedEdges; preproc.outOfEllipse.fixedPaths; preproc.outOfEllipse.blockedArcs; preproc.outOfEllipse.blockedEdges; preproc.outOfEllipse.time; preproc.excludedByEllipse.fixedArcs; preproc.excludedByEllipse.fixedEdges; preproc.excludedByEllipse.fixedPaths; preproc.excludedByEllipse.blockedArcs; preproc.excludedByEllipse.blockedEdges; preproc.excludedByEllipse.time; preproc.fixUniquePath.fixedArcs; preproc.fixUniquePath.fixedEdges; preproc.fixUniquePath.fixedPaths; preproc.fixUniquePath.blockedArcs; preproc.fixUniquePath.blockedEdges; preproc.fixUniquePath.time; preproc.fixNotCrossed.fixedArcs; preproc.fixNotCrossed.fixedEdges; preproc.fixNotCrossed.fixedPaths; preproc.fixNotCrossed.blockedArcs; preproc.fixNotCrossed.blockedEdges; preproc.fixNotCrossed.time; solFile
/home/abrandt/src/dilation/instancias/uniform/uniform_050_01.in; gps_exclReg; Optimal; 1.3032453247040980e+00; 1.3032453247040980e+00; 0.0000000000000000e+00; 3.4918239116668701e+00; 3.1228139400482178e+00; 5.4665606975555420e+01; 3001251; 131653; 83365; 24857; 151517; 617754; 1.3032450000000000e+00; 1.0000000000000000e+00; 101; 101; 101; 2869497; 1044; 0.876; 0; 0; 0; 2624520; 0; 0.337; 0; 0; 0; 244534; 1044; 0.532; 79; 79; 79; 79; 0; 0.006; 22; 22; 22; 364; 0; 0.001; 1.3032450000000000e+00
/home/abrandt/src/dilation/instancias/uniform/uniform_050_02.in; gps_exclReg; Optimal; 1.3151875807648952e+00; 1.3151875807648952e+00; 0.0000000000000000e+00; 3.8030838966369629e+00; 7.7753250598907471e+00; 5.9803292989730835e+01; 3001251; 131017; 81550; 26180; 180184; 645671; 1.3151880000000000e+00; 1.0000000000000000e+00; 90; 90; 90; 2870144; 1029; 0.866; 0; 0; 0; 2629270; 0; 0.337; 0; 0; 0; 240320; 1029; 0.523; 72; 72; 72; 72; 0; 0.005; 18; 18; 18; 482; 0; 0.001; 1.3151880000000000e+00
/home/abrandt/src/dilation/instancias/uniform/uniform_050_03.in; gps_exclReg; Optimal; 1.3213174310113918e+00; 1.3213174310113918e+00; 0.0000000000000000e+00; 4.1159160137176514e+00; 2.9276034998893738e+02; 3.4417112898826599e+02; 3001251; 139055; 82063; 26413; 207780; 709327; 1.3213170000000001e+00; 1.0000000000000000e+00; 85; 85; 85; 2862111; 1007; 0.855; 0; 0; 0; 2637794; 0; 0.337; 0; 0; 0; 223870; 1007; 0.512; 68; 68; 68; 70; 0; 0.006; 17; 17; 17; 377; 0; 0.000; 1.3213170000000001e+00
/home/abrandt/src/dilation/instancias/uniform/uniform_050_04.in; gps_exclReg; Optimal; 1.2686132103218313e+00; 1.2686132103218313e+00; 0.0000000000000000e+00; 3.2453758716583252e+00; 2.1751630306243896e+00; 4.9965409040451050e+01; 3001251; 106991; 98091; 28487; 130026; 502912; 1.2686130000000000e+00; 1.0000000000000000e+00; 107; 107; 107; 2894153; 1052; 0.890; 0; 0; 0; 2700304; 0; 0.348; 0; 0; 0; 193472; 1052; 0.535; 87; 87; 87; 89; 0; 0.006; 20; 20; 20; 288; 0; 0.001; 1.2686130000000000e+00
/home/abrandt/src/dilation/instancias/uniform/uniform_050_05.in; gps_exclReg; Optimal; 1.2753535389797854e+00; 1.2753535389797854e+00; 0.0000000000000000e+00; 3.5300650596618652e+00; 2.6407668590545654e+00; 5.1438994884490967e+01; 3001251; 118221; 89593; 24392; 154612; 572149; 1.2753540000000001e+00; 1.0000000000000000e+00; 98; 98; 98; 2882932; 1040; 0.879; 0; 0; 0; 2681086; 0; 0.346; 0; 0; 0; 201446; 1040; 0.526; 83; 83; 83; 85; 0; 0.006; 15; 15; 15; 315; 0; 0.001; 1.2753540000000001e+00
/home/abrandt/src/dilation/instancias/uniform/uniform_050_06.in; gps_exclReg; Optimal; 1.2906811912413834e+00; 1.2906811912413834e+00; 0.0000000000000000e+00; 3.7445878982543945e+00; 3.0799040794372559e+00; 5.4359353065490723e+01; 3001251; 135123; 86451; 26973; 173738; 656235; 1.2906810000000000e+00; 1.0000000000000000e+00; 92; 92; 92; 2866036; 1032; 0.865; 0; 0; 0; 2626238; 0; 0.336; 0; 0; 0; 239474; 1032; 0.523; 76; 76; 76; 76; 0; 0.006; 16; 16; 16; 248; 0; 0.000; 1.2906810000000000e+00
/home/abrandt/src/dilation/instancias/uniform/uniform_050_07.in; gps_exclReg; Optimal; 1.2725574719314641e+00; 1.2725574719314641e+00; 0.0000000000000000e+00; 3.2246999740600586e+00; 8.0107660293579102e+00; 5.5810222864151001e+01; 3001251; 107141; 93710; 28516; 127897; 499072; 1.2725569999999999e+00; 1.0000000000000000e+00; 107; 107; 107; 2894003; 1056; 0.884; 0; 0; 0; 2690384; 0; 0.344; 0; 0; 0; 203390; 1056; 0.534; 95; 95; 95; 95; 0; 0.006; 12; 12; 12; 134; 0; 0.000; 1.2725569999999999e+00
/home/abrandt/src/dilation/instancias/uniform/uniform_050_08.in; gps_exclReg; Optimal; 1.3236086673276821e+00; 1.3236086673276821e+00; 0.0000000000000000e+00; 4.1219680309295654e+00; 3.3887219429016113e+00; 5.6646051883697510e+01; 3001251; 146793; 77044; 23115; 206249; 736155; 1.3236090000000000e+00; 1.0000000000000000e+00; 81; 81; 81; 2854377; 1015; 0.858; 0; 0; 0; 2608216; 0; 0.334; 0; 0; 0; 245858; 1015; 0.518; 66; 66; 66; 66; 0; 0.005; 15; 15; 15; 237; 0; 0.001; 1.3236090000000000e+00
/home/abrandt/src/dilation/instancias/uniform/uniform_050_09.in; gps_exclReg; Optimal; 1.3124157705163157e+00; 1.3124157705163157e+00; 0.0000000000000000e+00; 3.7044529914855957e+00; 3.0064032077789307e+00; 5.4927108049392700e+01; 3001251; 131261; 81370; 23944; 166188; 633999; 1.3124160000000000e+00; 1.0000000000000000e+00; 91; 91; 91; 2869899; 1039; 0.871; 0; 0; 0; 2634180; 0; 0.336; 0; 0; 0; 235340; 1039; 0.529; 77; 77; 77; 77; 0; 0.005; 14; 14; 14; 302; 0; 0.001; 1.3124160000000000e+00
/home/abrandt/src/dilation/instancias/uniform/uniform_050_10.in; gps_exclReg; Optimal; 1.3382516260928994e+00; 1.3382516260928994e+00; 0.0000000000000000e+00; 4.1238670349121094e+00; 3.3901240825653076e+00; 5.7333919048309326e+01; 3001251; 146259; 74645; 26615; 205388; 729832; 1.3382520000000000e+00; 1.0000000000000000e+00; 87; 87; 87; 2854905; 1012; 0.852; 0; 0; 0; 2597374; 0; 0.331; 0; 0; 0; 256764; 1012; 0.515; 69; 69; 69; 69; 0; 0.005; 18; 18; 18; 698; 0; 0.001; 1.3382520000000000e+00
/home/abrandt/src/dilation/instancias/uniform/uniform_050_11.in; gps_exclReg; Optimal; 1.2513434286878238e+00; 1.2513434286878238e+00; 0.0000000000000000e+00; 3.3953630924224854e+00; 2.5992269515991211e+00; 4.9962066173553467e+01; 3001251; 112273; 97906; 32749; 143534; 540325; 1.2513430000000001e+00; 1.0000000000000000e+00; 100; 100; 100; 2888878; 1045; 0.883; 0; 0; 0; 2708336; 0; 0.348; 0; 0; 0; 180168; 1045; 0.528; 80; 80; 80; 80; 0; 0.006; 20; 20; 20; 294; 0; 0.001; 1.2513430000000001e+00
/home/abrandt/src/dilation/instancias/uniform/uniform_050_12.in; gps_exclReg; Optimal; 1.3173143749457563e+00; 1.3173143749457563e+00; 0.0000000000000000e+00; 3.8298370838165283e+00; 3.0310599803924561e+00; 5.4744659900665283e+01; 3001251; 135523; 82238; 23496; 180936; 665103; 1.3173140000000001e+00; 1.0000000000000000e+00; 88; 88; 88; 2865640; 1030; 0.865; 0; 0; 0; 2629028; 0; 0.336; 0; 0; 0; 235788; 1029; 0.522; 74; 74; 74; 532; 1; 0.007; 14; 14; 14; 292; 0; 0.000; 1.3173140000000001e+00
/home/abrandt/src/dilation/instancias/uniform/uniform_050_13.in; gps_exclReg; Optimal; 1.3105126799509048e+00; 1.3105126799509048e+00; 0.0000000000000000e+00; 3.6839067935943604e+00; 3.1360638141632080e+00; 5.4897888898849487e+01; 3001251; 133799; 84475; 28966; 168458; 645839; 1.3105130000000000e+00; 1.0000000000000000e+00; 98; 98; 98; 2867354; 1030; 0.884; 0; 0; 0; 2639880; 0; 0.347; 0; 0; 0; 226984; 1030; 0.530; 74; 74; 74; 74; 0; 0.006; 24; 24; 24; 416; 0; 0.001; 1.3105130000000000e+00
/home/abrandt/src/dilation/instancias/uniform/uniform_050_14.in; gps_exclReg; Optimal; 1.3116765147573815e+00; 1.3116765147573815e+00; 0.0000000000000000e+00; 3.6899878978729248e+00; 2.9468522071838379e+00; 5.4048271894454956e+01; 3001251; 128757; 86224; 31014; 170214; 628281; 1.3116770000000000e+00; 1.0000000000000000e+00; 94; 94; 94; 2872400; 1032; 0.869; 0; 0; 0; 2643418; 0; 0.339; 0; 0; 0; 228678; 1032; 0.524; 75; 75; 75; 75; 0; 0.005; 19; 19; 19; 229; 0; 0.001; 1.3116770000000000e+00
/home/abrandt/src/dilation/instancias/uniform/uniform_050_15.in; gps_exclReg; Optimal; 1.2852706769367426e+00; 1.2852706769367426e+00; 0.0000000000000000e+00; 3.4338209629058838e+00; 2.5929849147796631e+00; 5.2271004199981689e+01; 3001251; 116187; 90231; 27069; 144880; 551210; 1.2852710000000001e+00; 1.0000000000000000e+00; 103; 103; 103; 2884961; 1046; 0.879; 0; 0; 0; 2671038; 0; 0.343; 0; 0; 0; 213580; 1046; 0.529; 90; 90; 90; 90; 0; 0.006; 13; 13; 13; 253; 0; 0.001; 1.2852710000000001e+00
/home/abrandt/src/dilation/instancias/uniform/uniform_050_16.in; gps_exclReg; Optimal; 1.3187196821766709e+00; 1.3187196821766709e+00; 0.0000000000000000e+00; 3.7439649105072021e+00; 3.0890901088714600e+00; 5.4768858909606934e+01; 3001251; 129791; 81604; 26145; 172367; 631643; 1.3187199999999999e+00; 1.0000000000000000e+00; 90; 90; 90; 2871370; 1037; 0.870; 0; 0; 0; 2620106; 0; 0.337; 0; 0; 0; 250910; 1037; 0.527; 77; 77; 77; 77; 0; 0.006; 13; 13; 13; 277; 0; 0.000; 1.3187199999999999e+00
/home/abrandt/src/dilation/instancias/uniform/uniform_050_17.in; gps_exclReg; Optimal; 1.2527554532774361e+00; 1.2527554532774361e+00; 0.0000000000000000e+00; 3.7266159057617188e+00; 2.9292221069335938e+00; 5.0840415000915527e+01; 3001251; 119059; 98120; 30755; 173358; 599303; 1.2527550000000001e+00; 1.0000000000000000e+00; 87; 87; 87; 2882105; 1031; 0.871; 0; 0; 0; 2697602; 0; 0.343; 0; 0; 0; 184164; 1031; 0.522; 73; 73; 73; 73; 0; 0.006; 14; 14; 14; 266; 0; 0.000; 1.2527550000000001e+00
/home/abrandt/src/dilation/instancias/uniform/uniform_050_18.in; gps_exclReg; Optimal; 1.2680729892961811e+00; 1.2680729892961811e+00; 0.0000000000000000e+00; 3.5558459758758545e+00; 3.4503490924835205e+01; 8.3952499866485596e+01; 3001251; 119427; 91474; 24204; 156797; 580731; 1.2680730000000000e+00; 1.0000000000000000e+00; 94; 94; 94; 2881730; 1041; 0.878; 0; 0; 0; 2683766; 0; 0.344; 0; 0; 0; 197722; 1041; 0.528; 81; 81; 81; 81; 0; 0.006; 13; 13; 13; 161; 0; 0.000; 1.2680730000000000e+00
/home/abrandt/src/dilation/instancias/uniform/uniform_050_19.in; gps_exclReg; Optimal; 1.3086385479166860e+00; 1.3086385479166860e+00; 0.0000000000000000e+00; 3.5218448638916016e+00; 2.5867130756378174e+00; 5.4813069105148315e+01; 3001251; 129469; 81381; 29557; 153426; 608929; 1.3086390000000001e+00; 1.0000000000000000e+00; 102; 102; 102; 2871680; 1043; 0.870; 0; 0; 0; 2624044; 0; 0.334; 0; 0; 0; 247216; 1043; 0.530; 91; 91; 91; 91; 0; 0.006; 11; 11; 11; 329; 0; 0.000; 1.3086390000000001e+00
/home/abrandt/src/dilation/instancias/uniform/uniform_050_20.in; gps_exclReg; Optimal; 1.2971223137180303e+00; 1.2971223137180303e+00; 0.0000000000000000e+00; 3.4189660549163818e+00; 2.3614439964294434e+00; 5.2629909992218018e+01; 3001251; 120231; 87694; 24680; 143203; 564917; 1.2971220000000001e+00; 1.0000000000000000e+00; 106; 106; 106; 2880914; 1045; 0.881; 0; 0; 0; 2663746; 0; 0.342; 0; 0; 0; 216634; 1045; 0.532; 87; 87; 87; 87; 0; 0.006; 19; 19; 19; 447; 0; 0.001; 1.2971220000000001e+00
/home/abrandt/src/dilation/instancias/uniform/uniform_050_21.in; gps_exclReg; Optimal; 1.3081707679923189e+00; 1.3081707679923189e+00; 0.0000000000000000e+00; 3.7370011806488037e+00; 2.9742929935455322e+00; 5.3667659997940063e+01; 3001251; 126487; 86132; 27828; 173969; 622698; 1.3081710000000000e+00; 1.0000000000000000e+00; 93; 93; 93; 2874671; 1030; 0.870; 0; 0; 0; 2648606; 0; 0.340; 0; 0; 0; 225586; 1030; 0.524; 78; 78; 78; 78; 0; 0.006; 15; 15; 15; 401; 0; 0.000; 1.3081710000000000e+00
/home/abrandt/src/dilation/instancias/uniform/uniform_050_22.in; gps_exclReg; Optimal; 1.2676019210177154e+00; 1.2676019210177154e+00; 0.0000000000000000e+00; 3.2920739650726318e+00; 6.1287360191345215e+00; 5.4994976043701172e+01; 3001251; 113073; 94216; 28339; 134415; 528347; 1.2676019999999999e+00; 1.0000000000000000e+00; 108; 108; 108; 2888070; 1050; 0.881; 0; 0; 0; 2684924; 0; 0.344; 0; 0; 0; 202776; 1050; 0.530; 94; 94; 94; 94; 0; 0.006; 14; 14; 14; 276; 0; 0.001; 1.2676019999999999e+00
/home/abrandt/src/dilation/instancias/uniform/uniform_050_23.in; gps_exclReg; Optimal; 1.3019238164377946e+00; 1.3019238164377946e+00; 0.0000000000000000e+00; 3.5175402164459229e+00; 2.4791431427001953e+00; 5.2258641958236694e+01; 3001251; 119207; 88430; 27247; 152050; 571595; 1.3019240000000001e+00; 1.0000000000000000e+00; 98; 98; 98; 2881946; 1044; 0.876; 0; 0; 0; 2664088; 0; 0.342; 0; 0; 0; 217584; 1044; 0.528; 80; 80; 80; 80; 0; 0.006; 18; 18; 18; 194; 0; 0.000; 1.3019240000000001e+00
/home/abrandt/src/dilation/instancias/uniform/uniform_050_24.in; gps_exclReg; Optimal; 1.3383662080437904e+00; 1.3383662080437904e+00; 0.0000000000000000e+00; 4.4740209579467773e+00; 3.8722610473632812e+00; 5.9057671785354614e+01; 3001251; 162815; 68236; 19308; 236050; 828503; 1.3383659999999999e+00; 1.0000000000000000e+00; 78; 78; 78; 2838358; 994; 0.847; 0; 0; 0; 2572022; 0; 0.331; 0; 0; 0; 265170; 993; 0.509; 60; 60; 60; 878; 1; 0.006; 18; 18; 18; 288; 0; 0.001; 1.3383659999999999e+00
/home/abrandt/src/dilation/instancias/uniform/uniform_050_25.in; gps_exclReg; Optimal; 1.2876153962891079e+00; 1.2876153962891079e+00; 0.0000000000000000e+00; 3.3967130184173584e+00; 2.4276890754699707e+00; 5.1836722850799561e+01; 3001251; 117117; 88741; 26244; 142335; 554041; 1.2876150000000000e+00; 1.0000000000000000e+00; 100; 100; 100; 2884034; 1050; 0.879; 0; 0; 0; 2669840; 0; 0.341; 0; 0; 0; 213920; 1050; 0.532; 82; 82; 82; 82; 0; 0.005; 18; 18; 18; 192; 0; 0.001; 1.2876150000000000e+00
/home/abrandt/src/dilation/instancias/uniform/uniform_050_26.in; gps_exclReg; Optimal; 1.3084196207273497e+00; 1.3084196207273497e+00; 0.0000000000000000e+00; 3.5921890735626221e+00; 2.7988028526306152e+00; 5.4083268880844116e+01; 3001251; 129923; 83280; 25900; 158137; 619113; 1.3084199999999999e+00; 1.0000000000000000e+00; 96; 96; 96; 2871232; 1042; 0.879; 0; 0; 0; 2629612; 0; 0.342; 0; 0; 0; 241304; 1042; 0.531; 79; 79; 79; 79; 0; 0.006; 17; 17; 17; 237; 0; 0.000; 1.3084199999999999e+00
/home/abrandt/src/dilation/instancias/uniform/uniform_050_27.in; gps_exclReg; Optimal; 1.2915303166881611e+00; 1.2915303166881611e+00; 0.0000000000000000e+00; 3.6505110263824463e+00; 2.6141009330749512e+00; 5.2873822927474976e+01; 3001251; 120071; 87690; 27846; 165498; 588781; 1.2915300000000001e+00; 1.0000000000000000e+00; 96; 96; 96; 2881084; 1034; 0.876; 0; 0; 0; 2662336; 0; 0.344; 0; 0; 0; 218214; 1034; 0.525; 73; 73; 73; 75; 0; 0.006; 23; 23; 23; 459; 0; 0.001; 1.2915300000000001e+00
/home/abrandt/src/dilation/instancias/uniform/uniform_050_28.in; gps_exclReg; Optimal; 1.3290248420374424e+00; 1.3290248420374424e+00; 0.0000000000000000e+00; 3.9040219783782959e+00; 3.2264499664306641e+00; 5.5759572982788086e+01; 3001251; 142295; 79372; 27287; 185997; 696621; 1.3290249999999999e+00; 1.0000000000000000e+00; 89; 89; 89; 2858867; 1025; 0.865; 0; 0; 0; 2616376; 0; 0.338; 0; 0; 0; 242258; 1025; 0.521; 77; 77; 77; 77; 0; 0.005; 12; 12; 12; 156; 0; 0.001; 1.3290249999999999e+00
/home/abrandt/src/dilation/instancias/uniform/uniform_050_29.in; gps_exclReg; Optimal; 1.3086135437440389e+00; 1.3086135437440389e+00; 0.0000000000000000e+00; 3.3759961128234863e+00; 2.5043139457702637e+00; 5.3174996852874756e+01; 3001251; 122629; 86174; 29775; 140443; 570104; 1.3086139999999999e+00; 1.0000000000000000e+00; 105; 105; 105; 2878517; 1050; 0.881; 0; 0; 0; 2635262; 0; 0.339; 0; 0; 0; 242836; 1050; 0.536; 87; 87; 87; 87; 0; 0.006; 18; 18; 18; 332; 0; 0.000; 1.3086139999999999e+00
/home/abrandt/src/dilation/instancias/uniform/uniform_060_00.in; gps_exclReg; Optimal; 1.2858132299437832e+00; 1.2858132299437832e+00; 0.0000000000000000e+00; 1.0646151065826416e+01; 5.5311918258666992e+00; 1.5158109593391418e+02; 6265801; 212161; 191728; 61237; 308377; 1058779; 1.2858130000000001e+00; 1.0000000000000000e+00; 117; 117; 117; 6053523; 1527; 2.008; 0; 0; 0; 5599410; 0; 0.788; 0; 0; 0; 453390; 1527; 1.210; 99; 99; 99; 99; 0; 0.009; 18; 18; 18; 624; 0; 0.001; 1.2858130000000001e+00
/home/abrandt/src/dilation/instancias/uniform/uniform_060_01.in; gps_exclReg; Optimal; 1.3211394283120104e+00; 1.3211394283120104e+00; 0.0000000000000000e+00; 1.1108943939208984e+01; 1.9678113222122192e+01; 1.7272101092338562e+02; 6265801; 244935; 171437; 53933; 328651; 1203834; 1.3211390000000001e+00; 1.0000000000000000e+00; 112; 112; 112; 6020754; 1524; 1.994; 0; 0; 0; 5480696; 0; 0.769; 0; 0; 0; 539556; 1524; 1.215; 93; 93; 93; 93; 0; 0.009; 19; 19; 19; 409; 0; 0.001; 1.3211390000000001e+00
/home/abrandt/src/dilation/instancias/uniform/uniform_060_02.in; gps_exclReg; Optimal; 1.2877527725525053e+00; 1.2877527725525053e+00; 0.0000000000000000e+00; 1.0515069961547852e+01; 5.2659349441528320e+00; 1.5405172777175903e+02; 6265801; 216291; 187753; 52388; 302410; 1067075; 1.2877529999999999e+00; 1.0000000000000000e+00; 117; 117; 117; 6049393; 1532; 2.011; 0; 0; 0; 5576674; 0; 0.785; 0; 0; 0; 472032; 1532; 1.216; 93; 93; 93; 93; 0; 0.009; 24; 24; 24; 594; 0; 0.001; 1.2877529999999999e+00
/home/abrandt/src/dilation/instancias/uniform/uniform_060_03.in; gps_exclReg; Optimal; 1.2826361652413554e+00; 1.2826361652413554e+00; 0.0000000000000000e+00; 9.4802908897399902e+00; 1.4581561803817749e+01; 1.6048322486877441e+02; 6265801; 207347; 189775; 62953; 252307; 980917; 1.2826360000000001e+00; 1.0000000000000000e+00; 124; 124; 124; 6058330; 1555; 2.027; 0; 0; 0; 5586354; 0; 0.786; 0; 0; 0; 471432; 1555; 1.231; 106; 106; 106; 106; 0; 0.009; 18; 18; 18; 438; 0; 0.001; 1.2826360000000001e+00
/home/abrandt/src/dilation/instancias/uniform/uniform_060_04.in; gps_exclReg; Optimal; 1.3431992924220024e+00; 1.3431992924220024e+00; 0.0000000000000000e+00; 1.2425559997558594e+01; 8.4892640113830566e+00; 1.6643749403953552e+02; 6265801; 287117; 155999; 49970; 387339; 1431142; 1.3431990000000000e+00; 1.0000000000000000e+00; 102; 102; 102; 5978582; 1500; 1.980; 0; 0; 0; 5411992; 0; 0.767; 0; 0; 0; 566212; 1500; 1.204; 81; 81; 81; 81; 0; 0.008; 21; 21; 21; 297; 0; 0.001; 1.3431990000000000e+00
/home/abrandt/src/dilation/instancias/uniform/uniform_060_05.in; gps_exclReg; Optimal; 1.2850446089624095e+00; 1.2850446089624095e+00; 0.0000000000000000e+00; 1.0570390939712524e+01; 6.1637639999389648e+00; 1.5221185612678528e+02; 6265801; 220647; 192819; 54812; 303590; 1093600; 1.2850450000000000e+00; 1.0000000000000000e+00; 110; 110; 110; 6045044; 1534; 2.013; 0; 0; 0; 5603624; 0; 0.788; 0; 0; 0; 441010; 1534; 1.215; 89; 89; 89; 89; 0; 0.009; 21; 21; 21; 321; 0; 0.001; 1.2850450000000000e+00
/home/abrandt/src/dilation/instancias/uniform/uniform_060_06.in; gps_exclReg; Optimal; 1.3199649891369796e+00; 1.3199649891369796e+00; 0.0000000000000000e+00; 1.0060039997100830e+01; 6.0997030735015869e+00; 1.5744541692733765e+02; 6265801; 229665; 171798; 50158; 280276; 1093931; 1.3199650000000001e+00; 1.0000000000000000e+00; 118; 118; 118; 6036018; 1547; 2.024; 0; 0; 0; 5499442; 0; 0.777; 0; 0; 0; 536096; 1547; 1.237; 97; 97; 97; 97; 0; 0.009; 21; 21; 21; 383; 0; 0.001; 1.3199650000000001e+00
/home/abrandt/src/dilation/instancias/uniform/uniform_060_07.in; gps_exclReg; Optimal; 1.2982346366000046e+00; 1.2982346366000046e+00; 0.0000000000000000e+00; 9.5904610157012939e+00; 5.4675190448760986e+00; 1.5337351202964783e+02; 6265801; 214499; 181586; 50419; 259126; 1011263; 1.2982350000000000e+00; 1.0000000000000000e+00; 123; 123; 123; 6051179; 1555; 2.027; 0; 0; 0; 5555060; 0; 0.783; 0; 0; 0; 495668; 1555; 1.234; 110; 110; 110; 110; 0; 0.009; 13; 13; 13; 341; 0; 0.001; 1.2982350000000000e+00
/home/abrandt/src/dilation/instancias/uniform/uniform_060_08.in; gps_exclReg; Optimal; 1.3208411840049057e+00; 1.3208411840049057e+00; 0.0000000000000000e+00; 1.0475572109222412e+01; 5.9857170581817627e+00; 1.5928327798843384e+02; 6265801; 233859; 172731; 55122; 299189; 1128976; 1.3208409999999999e+00; 1.0000000000000000e+00; 118; 118; 118; 6031824; 1536; 2.005; 0; 0; 0; 5497600; 0; 0.774; 0; 0; 0; 533644; 1536; 1.220; 101; 101; 101; 101; 0; 0.010; 17; 17; 17; 479; 0; 0.001; 1.3208409999999999e+00
/home/abrandt/src/dilation/instancias/uniform/uniform_060_09.in; gps_exclReg; Optimal; 1.2959392286398663e+00; 1.2959392286398663e+00; 0.0000000000000000e+00; 1.0346655130386353e+01; 5.3735170364379883e+00; 1.5364654207229614e+02; 6265801; 218877; 184708; 54733; 294453; 1069075; 1.2959390000000000e+00; 1.0000000000000000e+00; 117; 117; 117; 6046807; 1537; 2.009; 0; 0; 0; 5559272; 0; 0.781; 0; 0; 0; 487146; 1537; 1.218; 103; 103; 103; 103; 0; 0.010; 14; 14; 14; 286; 0; 0.000; 1.2959390000000000e+00
/home/abrandt/src/dilation/instancias/uniform/uniform_060_10.in; gps_exclReg; Optimal; 1.2694739926419822e+00; 1.2694739926419822e+00; 0.0000000000000000e+00; 9.1421680450439453e+00; 4.9142811298370361e+00; 1.4776944804191589e+02; 6265801; 199015; 194877; 58180; 237965; 935617; 1.2694740000000000e+00; 1.0000000000000000e+00; 129; 129; 129; 6066657; 1557; 2.029; 0; 0; 0; 5623252; 0; 0.786; 0; 0; 0; 441854; 1555; 1.231; 109; 109; 109; 1277; 2; 0.011; 20; 20; 20; 274; 0; 0.001; 1.2694740000000000e+00
/home/abrandt/src/dilation/instancias/uniform/uniform_060_11.in; gps_exclReg; Optimal; 1.2830613080657609e+00; 1.2830613080657609e+00; 0.0000000000000000e+00; 1.1041117906570435e+01; 6.1103940010070801e+00; 1.5458857798576355e+02; 6265801; 222221; 189636; 64528; 324840; 1112589; 1.2830610000000000e+00; 1.0000000000000000e+00; 117; 117; 117; 6043463; 1519; 2.007; 0; 0; 0; 5553858; 0; 0.792; 0; 0; 0; 488208; 1518; 1.203; 96; 96; 96; 948; 1; 0.011; 21; 21; 21; 449; 0; 0.001; 1.2830610000000000e+00
/home/abrandt/src/dilation/instancias/uniform/uniform_060_12.in; gps_exclReg; Optimal; 1.2687203789258201e+00; 1.2687203789258201e+00; 0.0000000000000000e+00; 8.6146388053894043e+00; 4.2670490741729736e+00; 1.4559832501411438e+02; 6265801; 192535; 199038; 59229; 213951; 884969; 1.2687200000000001e+00; 1.0000000000000000e+00; 130; 130; 130; 6073136; 1571; 2.046; 0; 0; 0; 5642054; 0; 0.795; 0; 0; 0; 430814; 1571; 1.240; 115; 115; 115; 115; 0; 0.010; 15; 15; 15; 153; 0; 0.001; 1.2687200000000001e+00
/home/abrandt/src/dilation/instancias/uniform/uniform_060_13.in; gps_exclReg; Optimal; 1.3758952656307852e+00; 1.3758952656307852e+00; 0.0000000000000000e+00; 1.1882156133651733e+01; 8.3337998390197754e+00; 1.6898583889007568e+02; 6265801; 284421; 147628; 46781; 361291; 1389457; 1.3758950000000001e+00; 1.0000000000000000e+00; 105; 105; 105; 5981275; 1515; 1.977; 0; 0; 0; 5351088; 0; 0.755; 0; 0; 0; 629626; 1515; 1.212; 78; 78; 78; 78; 0; 0.009; 27; 27; 27; 483; 0; 0.001; 1.3758950000000001e+00
/home/abrandt/src/dilation/instancias/uniform/uniform_060_14.in; gps_exclReg; Optimal; 1.3238928306913684e+00; 1.3238928306913684e+00; 0.0000000000000000e+00; 1.1051376104354858e+01; 1.2371147298812866e+02; 2.7744621181488037e+02; 6265801; 254977; 168931; 54019; 325463; 1244324; 1.3238930000000000e+00; 1.0000000000000000e+00; 110; 110; 110; 6010714; 1526; 1.998; 0; 0; 0; 5480226; 0; 0.773; 0; 0; 0; 530074; 1526; 1.216; 93; 93; 93; 93; 0; 0.009; 17; 17; 17; 321; 0; 0.000; 1.3238930000000000e+00
/home/abrandt/src/dilation/instancias/uniform/uniform_060_15.in; gps_exclReg; Optimal; 1.3520328446867786e+00; 1.3520328446867786e+00; 0.0000000000000000e+00; 1.2402528047561646e+01; 1.8362406969070435e+01; 1.7658736014366150e+02; 6265801; 279363; 155953; 47974; 386815; 1399844; 1.3520330000000000e+00; 1.0000000000000000e+00; 102; 102; 102; 5986336; 1500; 1.971; 0; 0; 0; 5394756; 0; 0.761; 0; 0; 0; 590746; 1500; 1.200; 79; 79; 79; 79; 0; 0.009; 23; 23; 23; 755; 0; 0.001; 1.3520330000000000e+00
